customer_id,age,gender,income,region,visits_last_month,online_purchases,store_purchases,total_spending,loyalty_member
3335,34.0,Male,71709.0,West,2,2,2,374.48,No
3336,20.0,Male,96998.0,West,7,4,4,570.38,No
3337,68.0,Female,37480.0,Northeast,1,4,3,730.1,Yes
3338,20.0,Male,43014.0,Northeast,3,2,1,193.4,Yes
3339,26.0,Female,71663.0,West,5,2,3,223.97,Yes
3340,35.0,Male,58456.0,Northeast,7,2,3,373.79,No
3341,50.0,Male,81232.0,South,3,3,3,401.05,Yes
3342,60.0,Female,61556.0,Midwest,1,2,5,236.29,No
3343,43.0,Female,59334.0,Midwest,4,5,2,380.86,Yes
3344,39.0,Male,73460.0,Midwest,4,3,3,393.11,No
3345,18.0,Female,56956.0,Midwest,1,1,2,209.64,No
3346,36.0,Male,57434.0,South,10,1,4,205.05,Yes
3347,23.0,Male,23416.0,Midwest,3,3,6,697.12,Yes
3348,43.0,Female,74826.0,South,8,0,2,66.78,No
3349,38.0,Male,,Midwest,5,0,3,121.49,Yes
3350,22.0,Female,45443.0,South,2,5,3,694.16,No
3351,35.0,Male,65991.0,Northeast,4,2,3,243.62,No
3352,62.0,Female,63689.0,West,2,3,6,662.71,Yes
3353,32.0,Male,47361.0,South,5,1,2,215.5,Yes
3354,37.0,Female,11085.0,West,6,2,3,271.47,No
3355,65.0,Male,63322.0,West,6,4,9,630.11,Yes
3356,45.0,Male,54485.0,Midwest,4,7,2,473.83,No
3357,54.0,Female,82151.0,Northeast,1,1,2,248.1,No
3358,,Male,22633.0,Northeast,3,2,1,221.4,Yes
3359,26.0,Female,30617.0,West,4,2,4,371.13,No
3360,43.0,Male,112522.0,Northeast,5,1,3,206.26,No
3361,37.0,Female,40140.0,West,6,0,3,193.43,No
3362,60.0,Female,65664.0,West,4,2,4,340.98,Yes
3363,24.0,Female,57790.0,South,3,3,4,515.71,No
3364,68.0,Female,64438.0,Midwest,1,2,0,135.07,Yes
3365,26.0,Male,31309.0,South,2,3,2,379.45,No
3366,50.0,Male,60241.0,Midwest,5,1,2,150.77,No
3367,39.0,Female,45315.0,West,3,5,3,824.97,No
3368,18.0,Female,58389.0,West,5,5,2,488.26,No
3369,25.0,Female,,West,8,4,1,483.1,Yes
3370,67.0,Female,77548.0,West,10,2,3,318.69,Yes
3371,51.0,Male,32052.0,West,2,2,0,237.33,Yes
3372,65.0,Female,42440.0,West,4,0,0,0.0,No
3373,56.0,Female,47173.0,West,3,3,2,467.55,Yes
3374,42.0,Female,37505.0,West,4,2,3,232.54,Yes
3375,50.0,Female,91569.0,West,7,0,3,217.97,No
3376,26.0,Female,65199.0,Midwest,6,3,1,377.4,Yes
3377,61.0,Female,70947.0,Northeast,7,2,4,549.29,No
3378,61.0,Male,80609.0,South,7,3,1,259.47,No
3379,66.0,Male,87539.0,Northeast,3,2,2,337.34,No
3380,34.0,Male,118573.0,Midwest,3,2,4,540.15,Yes
3381,28.0,Female,23732.0,Northeast,2,2,6,294.86,No
3382,36.0,Male,77791.0,Northeast,3,4,2,600.69,Yes
3383,39.0,Male,28911.0,West,6,4,2,443.44,Yes
3384,26.0,Male,27980.0,Northeast,5,1,3,289.48,No
3385,27.0,Female,64342.0,Midwest,3,3,3,347.13,Yes
3386,42.0,Male,33372.0,South,0,0,5,344.17,Yes
3387,38.0,Male,11103.0,West,2,1,5,413.56,Yes
3388,28.0,Female,21070.0,South,6,3,5,640.29,No
3389,37.0,Female,-10856.0,South,6,2,1,224.18,No
3390,29.0,Female,50029.0,West,3,1,3,,No
3391,56.0,Female,80604.0,Northeast,4,3,1,299.54,No
3392,67.0,Male,83655.0,South,4,3,2,319.6,Yes
3393,32.0,Male,49967.0,Midwest,1,4,3,403.9,No
3394,23.0,Female,77924.0,South,2,2,3,481.16,No
3395,34.0,Male,87230.0,Northeast,4,1,1,98.98,Yes
3396,22.0,Male,45700.0,Northeast,2,1,3,319.3,Yes
3397,32.0,Female,71683.0,West,1,1,2,245.98,Yes
3398,49.0,Female,87432.0,West,2,2,2,307.83,Yes
3399,65.0,Female,27698.0,Northeast,3,1,1,100.9,Yes
3400,68.0,Male,46348.0,West,2,5,7,828.82,No
3401,20.0,Male,42270.0,South,1,0,2,116.17,No
3402,,Female,29234.0,Northeast,6,2,4,465.81,Yes
3403,32.0,Female,48143.0,West,6,4,4,758.41,Yes
3404,65.0,Male,112064.0,Midwest,3,6,3,600.87,Yes
3405,49.0,Female,28086.0,Midwest,4,4,6,690.22,No
3406,25.0,Female,54211.0,Northeast,3,5,1,461.48,Yes
3407,23.0,Female,62995.0,South,2,2,2,272.64,No
3408,22.0,Female,81692.0,Northeast,1,4,1,384.67,Yes
3409,64.0,Male,72876.0,West,5,2,5,564.89,Yes
3410,33.0,Male,30049.0,West,3,2,5,621.29,Yes
3411,63.0,Female,51485.0,Midwest,3,5,2,460.85,Yes
3412,34.0,Female,80580.0,South,2,4,7,,Yes
3413,56.0,Male,42309.0,South,6,4,5,840.1,No
3414,22.0,Male,85581.0,Midwest,3,3,3,,Yes
3415,41.0,Female,76395.0,Midwest,1,2,2,170.84,No
3416,44.0,Male,69361.0,Northeast,5,1,3,320.68,Yes
3417,42.0,Male,54656.0,Northeast,4,2,3,290.93,No
3418,38.0,Female,40597.0,South,3,1,2,216.12,No
3419,63.0,Male,47719.0,Northeast,6,3,1,402.77,No
3420,25.0,Male,44483.0,Midwest,3,3,5,463.41,Yes
3421,63.0,Female,101481.0,South,3,4,3,474.83,Yes
3422,51.0,Female,64585.0,Northeast,3,1,5,398.43,No
3423,32.0,Female,87500.0,Northeast,4,1,6,423.89,No
3424,,Female,43274.0,West,5,2,0,199.8,Yes
3425,43.0,Female,63458.0,Northeast,3,1,0,46.18,Yes
3426,53.0,Female,104186.0,Midwest,1,3,7,,No
3427,51.0,Female,71127.0,Midwest,5,0,4,379.53,No
3428,52.0,Female,60525.0,West,4,0,1,86.33,Yes
3429,32.0,Female,28592.0,Northeast,1,4,4,748.95,Yes
3430,20.0,Male,88984.0,South,2,2,2,388.14,Yes
3431,58.0,Female,97398.0,Midwest,1,2,7,499.71,Yes
3432,26.0,Female,58622.0,Northeast,6,0,5,170.1,No
3433,53.0,Male,90374.0,Northeast,5,1,3,262.54,No
3434,69.0,Male,42089.0,Midwest,5,0,4,359.76,No
3435,60.0,Female,24392.0,West,6,4,1,333.53,No
3436,43.0,Female,105289.0,West,3,3,4,432.13,Yes
3437,27.0,Female,47500.0,West,6,3,3,384.9,Yes
3438,47.0,Male,82084.0,Northeast,4,3,2,424.41,Yes
3439,59.0,Female,50799.0,South,1,1,4,505.07,Yes
3440,53.0,Male,38565.0,South,3,1,4,362.59,No
3441,34.0,Female,60842.0,South,3,3,2,498.68,No
3442,42.0,Male,26224.0,South,1,6,7,1365.05,Yes
3443,28.0,Female,62619.0,Northeast,3,3,1,336.41,Yes
3444,64.0,Female,93925.0,Midwest,5,5,1,367.68,No
3445,48.0,Female,51839.0,South,7,2,5,622.62,Yes
3446,29.0,Female,68134.0,West,11,1,0,81.91,No
3447,42.0,Male,75961.0,Northeast,6,0,6,473.73,No
3448,43.0,Female,79611.0,Northeast,4,1,2,199.25,No
3449,56.0,Female,,Northeast,4,2,3,398.59,No
3450,30.0,Female,86590.0,Northeast,5,4,0,445.28,No
3451,,Male,47138.0,Northeast,2,2,7,546.61,No
3452,20.0,Female,67743.0,West,3,2,0,171.83,No
3453,48.0,Male,73387.0,West,5,3,3,350.85,Yes
3454,38.0,Male,74624.0,Northeast,4,0,6,,No
3455,63.0,Female,73141.0,Midwest,4,1,0,102.92,No
3456,52.0,Female,79462.0,Northeast,2,2,5,681.21,Yes
3457,46.0,Male,36276.0,West,2,3,4,681.11,Yes
3458,30.0,Male,69688.0,West,2,0,2,120.13,No
3459,47.0,Male,69218.0,South,4,0,3,141.67,Yes
3460,23.0,Female,62152.0,South,2,2,3,333.98,No
3461,28.0,Female,93238.0,South,6,3,4,536.68,Yes
3462,28.0,Male,75336.0,West,1,4,5,739.33,No
3463,21.0,Female,35005.0,Midwest,3,1,2,211.94,Yes
3464,67.0,Male,33243.0,South,5,0,0,,Yes
3465,39.0,Male,67236.0,Northeast,8,1,1,162.81,No
3466,51.0,Male,95142.0,Midwest,5,2,6,361.84,Yes
3467,47.0,Female,52672.0,West,7,2,2,,No
3468,22.0,Male,47473.0,West,2,2,4,458.34,No
3469,48.0,Male,63470.0,West,5,0,3,110.13,No
3470,45.0,Male,84820.0,West,6,2,3,372.93,Yes
3471,48.0,Female,69530.0,South,6,0,2,193.82,No
3472,40.0,Male,33922.0,Midwest,8,1,4,378.72,Yes
3473,20.0,Male,17157.0,Midwest,3,1,0,56.11,No
3474,52.0,Male,35827.0,Midwest,2,0,5,404.23,No
3475,38.0,Female,66245.0,Northeast,3,3,5,719.21,No
3476,38.0,Male,,Midwest,5,3,3,479.23,No
3477,27.0,Male,69221.0,Midwest,5,3,3,619.62,Yes
3478,29.0,Male,73711.0,Northeast,3,0,3,201.73,Yes
3479,44.0,Male,77885.0,Northeast,5,1,3,313.47,Yes
3480,54.0,Male,69074.0,South,5,0,2,81.86,Yes
3481,29.0,Female,83937.0,Northeast,3,3,2,296.02,Yes
3482,40.0,Male,37195.0,Midwest,0,3,3,414.37,No
3483,39.0,Female,81695.0,West,9,2,1,,No
3484,40.0,Female,80284.0,Northeast,9,1,5,226.67,Yes
3485,40.0,Female,68137.0,South,8,5,2,400.63,Yes
3486,32.0,Male,22276.0,West,3,1,2,185.51,No
3487,43.0,Female,63275.0,South,6,2,5,454.08,No
3488,45.0,Female,57079.0,Northeast,4,5,1,353.98,No
3489,30.0,Male,84828.0,Midwest,4,1,4,380.48,No
3490,52.0,Female,46614.0,South,1,1,0,103.48,No
3491,54.0,Male,61709.0,Midwest,6,1,4,284.32,Yes
3492,61.0,Female,63694.0,West,4,4,2,566.96,Yes
3493,55.0,Male,58529.0,West,3,0,3,,Yes
3494,21.0,Female,64537.0,Northeast,4,3,7,772.12,Yes
3495,31.0,Male,69827.0,West,2,5,1,363.55,Yes
3496,64.0,Male,30327.0,Midwest,4,0,5,483.1,No
3497,54.0,Female,74747.0,Midwest,0,1,2,157.72,No
3498,25.0,Female,47851.0,Midwest,8,4,2,595.46,Yes
3499,51.0,Female,38642.0,West,6,1,3,342.9,Yes
3500,,Female,41258.0,West,4,1,5,404.61,No
3501,25.0,Female,94119.0,West,5,2,3,296.46,Yes
3502,42.0,Male,78089.0,South,3,0,2,91.33,Yes
3503,44.0,Male,53264.0,Northeast,6,2,2,323.86,No
3504,28.0,Male,97547.0,Midwest,4,4,2,621.76,Yes
3505,34.0,Female,34007.0,West,7,1,3,349.16,Yes
3506,47.0,Female,67728.0,South,3,5,2,591.46,Yes
3507,68.0,Male,91620.0,Midwest,6,1,4,385.83,No
3508,55.0,Female,48014.0,Midwest,1,2,1,180.69,Yes
3509,27.0,Male,26572.0,South,3,0,4,344.3,No
3510,51.0,Female,68883.0,South,7,3,2,355.23,Yes
3511,32.0,Female,59612.0,West,2,2,3,380.24,Yes
3512,39.0,Female,50251.0,West,5,1,4,486.99,Yes
3513,42.0,Male,42835.0,West,5,2,2,,Yes
3514,31.0,Male,93014.0,South,2,4,2,477.0,Yes
3515,42.0,Male,73420.0,Midwest,3,2,1,210.99,Yes
3516,62.0,Male,68040.0,Northeast,2,5,5,725.47,Yes
3517,34.0,Male,65502.0,Northeast,3,1,0,69.34,No
3518,60.0,Male,70738.0,Northeast,4,1,2,228.57,No
3519,19.0,Male,42300.0,Northeast,6,1,5,266.36,No
3520,46.0,Male,35823.0,West,3,0,1,56.2,No
3521,38.0,Female,69906.0,Midwest,4,3,4,727.59,No
3522,65.0,Male,77660.0,West,1,3,2,369.8,Yes
3523,19.0,Female,45605.0,West,6,3,2,431.39,Yes
3524,69.0,Male,38688.0,South,4,0,1,73.77,No
3525,49.0,Female,113639.0,South,1,0,7,213.73,No
3526,25.0,Female,58262.0,South,2,2,6,570.69,Yes
3527,53.0,Female,47655.0,South,6,4,4,533.1,No
3528,44.0,Male,89312.0,South,4,2,2,300.89,Yes
3529,44.0,Female,17367.0,West,1,3,2,336.93,No
3530,59.0,Male,39290.0,West,3,2,4,446.72,No
3531,40.0,Male,,Northeast,6,6,6,724.22,No
3532,29.0,Female,63922.0,Northeast,5,5,2,,Yes
3533,23.0,Male,92647.0,Midwest,2,1,0,76.25,No
3534,60.0,Male,29111.0,South,2,3,2,348.02,Yes
3535,41.0,Male,53033.0,South,2,1,9,492.49,No
3536,54.0,Male,28653.0,West,4,2,4,426.16,Yes
3537,,Female,43399.0,Midwest,5,5,3,421.44,Yes
3538,37.0,Male,99429.0,Midwest,3,2,3,372.47,Yes
3539,64.0,Male,85283.0,Midwest,2,3,5,342.8,Yes
3540,62.0,Male,50494.0,Midwest,4,4,4,501.3,No
3541,54.0,Female,71371.0,Midwest,5,1,5,483.1,Yes
3542,23.0,Male,49176.0,West,2,1,3,250.29,Yes
3543,38.0,Female,121051.0,West,4,7,0,662.98,Yes
3544,48.0,Male,,Northeast,5,5,2,561.35,No
3545,50.0,Male,35762.0,Midwest,6,3,3,382.53,Yes
3546,65.0,Female,-20000.0,Northeast,6,2,2,348.76,No
3547,34.0,Male,51810.0,West,8,1,3,324.07,Yes
3548,50.0,Male,89659.0,South,5,5,3,479.03,No
3549,66.0,Female,88331.0,Northeast,2,2,2,348.39,No
3550,19.0,Male,78240.0,West,2,2,5,385.16,Yes
3551,57.0,Female,49362.0,Northeast,5,4,6,650.82,Yes
3552,50.0,Female,77911.0,West,7,0,2,86.0,No
3553,19.0,Female,66974.0,West,5,0,2,74.49,No
3554,62.0,Male,61072.0,West,4,2,5,326.35,Yes
3555,31.0,Male,84410.0,Northeast,4,1,5,316.07,No
3556,20.0,Male,44789.0,West,7,1,1,153.65,No
3557,43.0,Female,,South,5,2,6,602.17,Yes
3558,41.0,Male,58202.0,Midwest,2,3,4,628.28,Yes
3559,29.0,Male,71621.0,Northeast,2,0,6,184.83,Yes
3560,68.0,Male,33865.0,South,2,1,1,135.85,Yes
3561,26.0,Female,39235.0,West,4,1,4,,No
3562,21.0,Female,69914.0,Northeast,7,2,1,176.59,Yes
3563,22.0,Female,11997.0,West,3,3,1,192.02,Yes
3564,22.0,Female,9566.0,Northeast,3,0,2,117.85,Yes
3565,29.0,Female,48002.0,Northeast,2,3,3,538.58,Yes
3566,62.0,Male,62876.0,Northeast,6,3,4,671.76,Yes
3567,28.0,Female,4774.0,West,5,3,4,478.56,Yes
3568,45.0,Male,36192.0,West,4,1,5,294.38,No
3569,44.0,Male,69032.0,South,5,0,4,171.86,No
3570,39.0,Female,74785.0,Northeast,3,1,2,258.51,Yes
3571,20.0,Male,62726.0,Northeast,3,4,6,778.85,Yes
3572,38.0,Male,48322.0,Midwest,2,2,3,389.49,No
3573,28.0,Female,51465.0,Northeast,1,1,2,185.91,Yes
3574,45.0,Male,93366.0,Northeast,4,4,3,326.34,No
3575,46.0,Female,45231.0,Midwest,3,1,5,297.49,Yes
3576,34.0,Male,54094.0,South,5,0,2,128.31,No
3577,27.0,Female,16308.0,Midwest,3,3,4,616.15,Yes
3578,32.0,Male,48543.0,West,2,2,4,471.55,No
3579,66.0,Female,59447.0,South,3,0,2,66.53,Yes
3580,61.0,Female,62927.0,Northeast,14,0,1,50.29,No
3581,46.0,Female,43193.0,Midwest,2,3,7,930.55,Yes
3582,21.0,Male,92989.0,South,1,0,3,174.22,No
3583,56.0,Male,25317.0,Northeast,4,4,4,,No
3584,41.0,Female,103490.0,South,4,1,4,337.78,Yes
3585,62.0,Female,20842.0,Northeast,5,3,2,336.54,Yes
3586,41.0,Male,34967.0,Northeast,3,0,4,157.79,No
3587,31.0,Female,28745.0,South,4,3,3,476.63,Yes
3588,43.0,Male,47566.0,Midwest,9,2,1,167.01,Yes
3589,28.0,Female,96493.0,West,4,2,1,209.45,No
3590,20.0,Male,54014.0,Northeast,3,2,5,390.64,Yes
3591,28.0,Female,87020.0,Midwest,3,3,1,347.43,Yes
3592,64.0,Female,16603.0,West,2,3,1,334.98,Yes
3593,63.0,Female,73861.0,Northeast,0,3,5,512.27,Yes
3594,67.0,Female,69057.0,Northeast,2,2,3,487.87,Yes
3595,23.0,Male,19086.0,Midwest,11,1,2,,No
3596,69.0,Male,63243.0,South,5,4,5,527.67,No
3597,50.0,Male,62152.0,Midwest,5,3,2,248.21,No
3598,66.0,Female,102638.0,Northeast,7,2,2,294.7,No
3599,34.0,Female,41925.0,West,5,0,0,0.0,No
3600,57.0,Female,36907.0,Midwest,6,2,1,204.45,No
3601,35.0,Male,,Northeast,5,3,2,459.38,Yes
3602,61.0,Male,76163.0,Midwest,6,2,2,259.86,Yes
3603,,Male,46996.0,West,6,4,3,539.74,No
3604,21.0,Female,80823.0,South,5,2,5,418.74,Yes
3605,53.0,Female,85931.0,West,7,0,3,182.15,Yes
3606,65.0,Female,87831.0,South,2,1,4,,Yes
3607,56.0,Male,77588.0,Midwest,2,1,2,158.33,Yes
3608,66.0,Male,49470.0,Midwest,3,2,5,472.36,No
3609,32.0,Male,29726.0,West,5,3,2,201.5,Yes
3610,66.0,Male,82638.0,Northeast,1,4,5,593.03,No
3611,58.0,Male,67951.0,South,3,4,3,537.1,No
3612,43.0,Male,72245.0,West,5,1,2,235.91,No
3613,50.0,Male,87166.0,Midwest,5,1,3,385.51,No
3614,45.0,Male,19684.0,South,4,0,1,77.21,Yes
3615,47.0,Female,39651.0,Northeast,5,3,5,741.81,No
3616,69.0,Female,62042.0,Northeast,5,1,2,259.78,Yes
3617,63.0,Female,40709.0,South,2,2,3,,No
3618,45.0,Female,43603.0,South,6,2,1,296.69,Yes
3619,62.0,Male,51051.0,Midwest,4,1,0,41.46,No
3620,57.0,Female,72003.0,West,3,4,3,507.3,No
3621,51.0,Female,75732.0,West,2,2,6,800.41,Yes
3622,27.0,Male,57430.0,Midwest,4,3,4,310.25,Yes
3623,56.0,Male,81364.0,Northeast,4,4,7,859.82,Yes
3624,66.0,Male,92997.0,South,2,3,1,215.42,Yes
3625,32.0,Female,35150.0,West,1,3,3,406.66,Yes
3626,61.0,Male,72154.0,South,3,0,3,99.75,No
3627,69.0,Male,22584.0,Midwest,6,2,1,255.76,Yes
3628,47.0,Female,51492.0,Northeast,3,0,1,65.07,No
3629,45.0,Female,90678.0,South,4,1,2,240.45,No
3630,56.0,Male,19743.0,South,3,2,1,250.44,No
3631,43.0,Female,65373.0,West,3,2,2,254.16,No
3632,43.0,Female,61521.0,South,4,2,3,529.75,Yes
3633,61.0,Male,69697.0,South,11,0,6,,Yes
3634,18.0,Male,30731.0,Midwest,0,5,2,586.0,Yes
3635,39.0,Female,49350.0,Northeast,5,3,1,259.72,Yes
3636,40.0,Female,61243.0,West,5,1,2,182.23,Yes
3637,42.0,Female,48775.0,South,5,4,1,446.27,Yes
3638,25.0,Female,107429.0,West,3,3,3,617.27,Yes
3639,51.0,Male,34513.0,West,5,6,2,712.01,No
3640,69.0,Female,82212.0,Midwest,3,2,3,365.77,No
3641,32.0,Female,72811.0,South,4,1,5,492.91,Yes
3642,19.0,Female,38546.0,South,4,3,4,525.35,Yes
3643,29.0,Male,43082.0,Midwest,4,2,1,231.76,No
3644,35.0,Male,47783.0,Midwest,4,1,4,188.2,No
3645,24.0,Female,75287.0,Northeast,7,1,2,131.1,No
3646,59.0,Female,50046.0,West,7,5,2,517.33,Yes
3647,44.0,Male,79021.0,Midwest,5,2,2,343.86,No
3648,19.0,Male,,Midwest,3,2,2,284.09,Yes
3649,52.0,Male,74351.0,South,5,4,2,581.75,No
3650,63.0,Male,44411.0,Northeast,5,1,5,290.23,Yes
3651,65.0,Male,97944.0,South,5,3,5,756.22,Yes
3652,30.0,Female,100503.0,South,4,3,2,314.59,No
3653,21.0,Female,73805.0,South,2,1,2,221.65,No
3654,45.0,Female,33399.0,Midwest,7,2,3,450.23,Yes
3655,40.0,Male,61565.0,West,5,3,5,564.86,Yes
3656,68.0,Female,81878.0,South,4,5,4,801.14,No
3657,35.0,Male,90687.0,Northeast,2,2,0,213.74,No
3658,38.0,Male,58732.0,Northeast,5,2,2,237.63,Yes
3659,56.0,Female,87465.0,South,3,0,4,349.83,Yes
3660,31.0,Male,16235.0,Midwest,5,3,3,503.98,Yes
3661,30.0,Male,60861.0,West,7,1,5,207.71,Yes
3662,65.0,Female,82880.0,Northeast,7,4,1,262.69,Yes
3663,67.0,Male,50477.0,Midwest,7,3,3,461.66,Yes
3664,37.0,Male,47466.0,Midwest,6,1,0,118.15,Yes
3665,30.0,Male,80839.0,Northeast,9,3,4,459.94,Yes
3666,,Male,34938.0,South,8,0,0,0.0,No
3667,21.0,Male,29091.0,South,6,3,2,409.85,No
3668,23.0,Male,36223.0,Midwest,4,2,3,320.04,No
3669,41.0,Female,87695.0,West,6,4,2,588.81,Yes
3670,67.0,Female,45880.0,Northeast,7,0,4,235.59,Yes
3671,41.0,Female,,Midwest,8,2,3,271.0,No
3672,66.0,Female,92402.0,South,3,0,1,50.65,Yes
3673,37.0,Male,70624.0,Midwest,3,1,2,175.97,No
3674,30.0,Male,83870.0,South,6,1,3,317.97,Yes
3675,51.0,Female,55827.0,South,4,0,3,293.67,Yes
3676,25.0,Male,57474.0,Midwest,2,3,3,439.53,Yes
3677,51.0,Female,53731.0,Northeast,0,1,2,173.47,Yes
3678,64.0,Male,22884.0,West,2,1,2,181.66,Yes
3679,22.0,Male,75171.0,West,2,1,2,279.23,No
3680,33.0,Male,118725.0,Northeast,2,5,2,378.21,Yes
3681,33.0,Male,,West,2,2,2,345.69,No
3682,31.0,Male,62651.0,Northeast,13,1,1,123.3,Yes
3683,44.0,Female,60836.0,South,4,3,2,348.31,Yes
3684,59.0,Male,70521.0,Midwest,2,3,3,344.15,Yes
3685,59.0,Female,76730.0,Northeast,1,2,2,354.68,Yes
3686,48.0,Male,47617.0,South,7,3,2,488.63,Yes
3687,31.0,Female,52505.0,Northeast,4,0,2,112.06,Yes
3688,48.0,Male,66100.0,Midwest,0,1,3,283.82,Yes
3689,31.0,Male,45025.0,South,3,0,2,151.62,Yes
3690,41.0,Female,20546.0,West,4,4,8,820.77,Yes
3691,52.0,Male,77563.0,West,3,2,2,299.88,Yes
3692,69.0,Male,76313.0,West,5,0,4,300.13,No
3693,32.0,Female,34518.0,South,4,3,4,539.7,No
3694,37.0,Male,72055.0,West,1,3,3,271.0,Yes
3695,67.0,Male,,Midwest,4,2,1,219.38,No
3696,45.0,Male,32036.0,West,5,2,1,197.74,No
3697,55.0,Male,55356.0,West,5,2,3,339.67,Yes
3698,44.0,Female,59258.0,Northeast,6,3,1,410.88,Yes
3699,18.0,Male,42854.0,South,4,1,4,329.16,No
3700,29.0,Female,78790.0,Northeast,2,1,3,240.82,Yes
3701,56.0,Female,42383.0,Midwest,8,1,4,254.82,No
3702,44.0,Female,46002.0,Northeast,2,2,6,328.64,No
3703,53.0,Female,,Northeast,2,0,5,191.15,No
3704,48.0,Male,81627.0,South,1,2,3,,No
3705,41.0,Male,85678.0,Northeast,3,0,4,392.47,Yes
3706,49.0,Female,57713.0,South,3,1,3,187.15,No
3707,37.0,Female,63219.0,West,3,2,4,578.19,Yes
3708,,Male,91870.0,Northeast,5,0,5,246.03,No
3709,66.0,Female,75129.0,West,5,3,2,369.84,Yes
3710,20.0,Male,51421.0,South,5,2,2,260.35,Yes
3711,,Female,59938.0,Midwest,2,2,0,159.65,Yes
3712,64.0,Male,57275.0,Midwest,5,2,2,381.11,Yes
3713,19.0,Male,90781.0,West,5,1,2,222.59,No
3714,54.0,Female,32957.0,Northeast,4,0,3,179.58,No
3715,38.0,Male,73448.0,West,2,2,4,234.79,Yes
3716,20.0,Male,17689.0,Northeast,2,1,1,146.18,Yes
3717,29.0,Female,,South,0,2,3,318.42,Yes
3718,45.0,Male,24910.0,West,3,3,5,728.69,Yes
3719,42.0,Male,35319.0,West,2,3,8,1020.56,Yes
3720,33.0,Male,26318.0,South,3,2,3,408.84,Yes
3721,,Male,79366.0,Midwest,4,0,6,329.61,Yes
3722,38.0,Male,12686.0,South,3,0,4,202.96,Yes
3723,62.0,Female,106399.0,Northeast,6,1,6,426.17,No
3724,39.0,Male,102887.0,Midwest,6,1,2,211.51,No
3725,36.0,Female,64772.0,South,3,2,5,508.43,No
3726,29.0,Female,72656.0,Northeast,2,1,3,222.06,No
3727,29.0,Female,44225.0,South,2,2,3,409.39,Yes
3728,65.0,Male,77057.0,Midwest,5,1,5,238.3,Yes
3729,67.0,Male,63289.0,Midwest,4,3,2,275.03,Yes
3730,40.0,Male,25936.0,West,4,1,1,134.16,No
3731,59.0,Female,72301.0,Northeast,4,1,1,116.73,No
3732,52.0,Female,55843.0,Midwest,5,1,3,345.09,No
3733,26.0,Female,17689.0,Midwest,0,3,4,449.51,Yes
3734,38.0,Female,78250.0,Northeast,4,3,3,491.87,No
3735,34.0,Female,66392.0,South,7,2,2,,No
3736,19.0,Male,59593.0,Northeast,6,2,3,277.32,Yes
3737,54.0,Female,53999.0,Midwest,3,1,3,278.43,Yes
3738,28.0,Male,35907.0,Northeast,5,4,4,736.67,Yes
3739,38.0,Female,,South,1,3,2,417.97,No
3740,,Female,43557.0,South,3,1,6,380.59,Yes
3741,51.0,Female,43981.0,West,3,4,2,612.64,No
3742,67.0,Male,67038.0,Midwest,7,3,3,649.56,Yes
3743,54.0,Female,87172.0,Midwest,1,1,1,146.1,No
3744,49.0,Male,70370.0,Midwest,4,2,3,452.5,Yes
3745,27.0,Male,5251.0,South,7,0,4,272.82,No
3746,56.0,Female,61760.0,South,4,0,1,55.8,No
3747,30.0,Male,86325.0,South,2,1,3,227.86,Yes
3748,19.0,Female,65960.0,West,3,7,2,483.09,No
3749,40.0,Male,43564.0,Northeast,1,1,4,220.35,Yes
3750,57.0,Female,86642.0,South,4,3,2,432.82,Yes
3751,20.0,Female,93117.0,West,2,1,5,287.13,No
3752,38.0,Male,,Midwest,4,4,3,602.78,Yes
3753,27.0,Male,88892.0,Midwest,5,0,4,143.13,Yes
3754,20.0,Female,47170.0,West,3,3,2,,Yes
3755,32.0,Female,85798.0,West,1,3,4,536.28,No
3756,27.0,Female,67705.0,Northeast,4,4,3,671.4,No
3757,64.0,Male,62294.0,South,3,0,2,164.07,Yes
3758,26.0,Female,77330.0,Midwest,1,0,2,104.62,No
3759,33.0,Male,106828.0,Midwest,2,5,2,661.21,No
3760,41.0,Female,99831.0,Northeast,5,3,2,416.12,Yes
3761,37.0,Male,42787.0,South,3,1,1,137.13,No
3762,47.0,Female,52974.0,West,0,1,4,472.17,No
3763,30.0,Male,88128.0,South,3,1,1,193.88,No
3764,18.0,Female,59504.0,Northeast,3,2,5,661.15,Yes
3765,21.0,Male,65584.0,Midwest,6,2,2,198.37,No
3766,24.0,Female,75642.0,Midwest,2,3,1,219.07,Yes
3767,67.0,Female,25381.0,South,2,1,3,,No
3768,,Female,83141.0,South,3,2,0,204.61,Yes
3769,38.0,Female,45910.0,Midwest,3,1,5,278.98,No
3770,47.0,Male,69549.0,South,3,2,3,305.76,No
3771,56.0,Female,-20000.0,South,2,2,2,233.4,No
3772,44.0,Male,90008.0,Northeast,4,2,1,211.96,No
3773,66.0,Male,57641.0,Midwest,6,2,7,691.81,Yes
3774,43.0,Male,65019.0,Northeast,6,1,2,217.8,No
3775,36.0,Female,38591.0,Midwest,3,1,6,312.91,No
3776,31.0,Female,76953.0,South,4,2,2,293.93,No
3777,69.0,Female,55030.0,Midwest,1,1,2,163.82,No
3778,57.0,Female,84565.0,South,7,2,1,274.67,Yes
3779,59.0,Male,35312.0,Northeast,2,1,6,578.36,No
3780,48.0,Male,76762.0,West,4,2,4,340.85,No
3781,24.0,Female,42333.0,West,2,1,2,126.34,No
